column_name,issue_id,issue_number,url,state,labels,created_at,updated_at,title,body,comments
Done (released on production),871240136,137,https://github.com/ror-community/ror-updates/issues/137,closed,level 3; update record; kitten; grid,2021-04-29 16:52:59,2021-10-01 13:11:40,"Modify the information in an existing ROR record: 
Włodzimierz Trzebiatowski Institute of Low Temperature and Structure Research (https://ror.org/04xdyc983)
","Summary of request: Modify the information in an existing ROR record

Name of organization: Włodzimierz Trzebiatowski Institute of Low Temperature and Structure Research
ROR ID: https://ror.org/04xdyc983
Which part of the record needs to be changed? Organization website
Description of change: Website URL changed to https://www.intibs.pl (current link redirects there)","mariagould
04/30/2021, 13:32:45 | 04/30/2021, 13:32:45
comment_text: It does appear that the website has changed to https://www.intibs.pl but it doesn't seem to be working at present. Nor can I get the old URL http://www.int.pan.wroc.pl/ to redirect to the new one.

---
carlyrobinson
06/07/2021, 12:33:59 | 06/07/2021, 12:33:59
comment_text: @mariagould - it seems to be working for me now. I would recommend updating the website to https://www.intibs.pl/. 

---
"
Done (released on production),871240121,136,https://github.com/ror-community/ror-updates/issues/136,closed,level 2; update record; jaguar; grid,2021-04-29 16:52:58,2021-10-01 13:12:50,"Modify the information in an existing ROR record: 
National Fusion Research Institute (https://ror.org/013yz9b19)
","Summary of request: Modify the information in an existing ROR record

Name of organization: National Fusion Research Institute
ROR ID: https://ror.org/013yz9b19
Which part of the record needs to be changed? Primary name, Other names or name versions listed in the record, Organization website
Description of change: Name changed to 'Korea Institute of Fusion Energy' (abbrev. KFE) and new website - https://www.kfe.re.kr/ - see history here: https://www.kfe.re.kr/eng/pageView/45

","nlundvick
06/04/2021, 16:38:54 | 06/04/2021, 16:38:54
comment_text: History (https://www.kfe.re.kr/eng/pageView/45) and press release (https://www.kfe.re.kr/eng/post/eng_news/44033) indicate National Fusion Research Institute's name was changed in 2020. Update name of organization to ""Korea Institute of Fusion Energy"" with alias ""KFE."" Also update website to https://www.kfe.re.kr/.

---
"
Done (released on production),904097498,185,https://github.com/ror-community/ror-updates/issues/185,closed,level 2; update record; kitten; org-requested; grid,2021-05-27 19:11:48,2021-10-01 13:15:11,"Modify the information in an existing ROR record: 
Ministry of Maritime Affairs and Fisheries https://ror.org/000fdg564
","Summary of request: Modify the information in an existing ROR record

Name of organization: Ministry of Maritime Affairs and Fisheries
ROR ID: https://ror.org/000fdg564
Which part of the record needs to be changed? Primary name, Something else
Description of change: The correct name is ""Ministry of Marine Affairs and Fisheries"", not maritime (https://kkp.go.id//language/changeLanguage/2). 
Other information about this request: https://en.wikipedia.org/wiki/Ministry_of_Marine_Affairs_and_Fisheries_(Indonesia)","arthurpsmith
06/04/2021, 12:40:22 | 06/04/2021, 13:03:41
comment_text: I agree that the name should be fixed with Maritime -> Marine.
Also the wikipedia link provided should replace our current one (corrected name). Seems simple.

---
"
Done (released on production),871180677,118,https://github.com/ror-community/ror-updates/issues/118,closed,level 2; update record; kitten; org-requested; grid,2021-04-29 15:55:31,2021-10-01 13:16:16,"Modify the information in an existing ROR record: 
Donetsk National University (https://ror.org/00xfvkq36)
","Summary of request: Modify the information in an existing ROR record

Name of organization: Donetsk National University
ROR ID: https://ror.org/00xfvkq36
Which part of the record needs to be changed? 
Description of change: Good day! How can the name of the university (https://grid.ac/institutes/grid.438846.5) be changed? In 2016, the name of the university was renamed – Vasyl' Stus Donetsk National University (https://www.donnu.edu.ua/en/).

","arthurpsmith
06/04/2021, 12:36:03 | 06/04/2021, 13:04:35
comment_text: Yes, the primary name should be corrected. Since the new name contains the old one maybe we don't need to add the old name as an alias? Either way.
Also I think the website should be simplified to just https://www.donnu.edu.ua/

---
"
Done (released on production),871240077,133,https://github.com/ror-community/ror-updates/issues/133,closed,level 2; update record; kitten; grid,2021-04-29 16:52:55,2021-10-01 13:17:58,"Modify the information in an existing ROR record: 
Shanxi Normal University (https://ror.org/03zd3ta61)
","Summary of request: Modify the information in an existing ROR record

Name of organization: Shanxi Normal University
ROR ID: https://ror.org/03zd3ta61
Which part of the record needs to be changed? Organization website
Description of change: The website for this institution is http://www.sxnu.edu.cn/ ; the site listed here is for Shaanxi Normal University, a completely different institution in Xi'an (see https://ror.org/0170z8493)

","nlundvick
06/03/2021, 18:16:18 | 06/03/2021, 18:16:18
comment_text: Determination: ROR record for Shanxi Normal University (**XSNU** https://ror.org/03zd3ta61) has incorrect website. Website should be updated to https://www.sxnu.edu.cn/. Confirmed based on university website and Wikipedia (https://en.wikipedia.org/wiki/Shanxi_Normal_University)

---
"
Done (released on production),871240047,131,https://github.com/ror-community/ror-updates/issues/131,closed,level 2; update record; kitten; grid,2021-04-29 16:52:53,2021-10-01 13:27:44,"Modify the information in an existing ROR record: 
Indrashil University (https://ror.org/05tcdrk12)
","Summary of request: Modify the information in an existing ROR record

Name of organization: Indrashil University
ROR ID: https://ror.org/05tcdrk12
Which part of the record needs to be changed? Something else
Description of change: According to the website and wikipedia this is in Gujarat, India, not Gujrat, Pakistan as listed in your location data.","nlundvick
05/24/2021, 14:32:27 | 05/24/2021, 14:32:27
comment_text: Per website (https://indrashiluniversity.edu.in/contact) this university is located in Rajpur (Gujarat), India. Confirmed using Google Maps, Wikidata, and Wikipedia. Country field should be updated from ""Pakistan"" to ""India.""

---
"
Done (released on production),873199692,145,https://github.com/ror-community/ror-updates/issues/145,closed,level 2; update record; kitten; org-requested; grid,2021-04-30 19:54:29,2021-10-01 13:33:33,Modify Helmholtz-Zentrum Geesthacht Centre for Materials and Coastal Research (https://ror.org/03qjp1d79),"Summary: Modify an existing organization in ROR
Name of organization: Helmholtz-Zentrum Geesthacht Centre for Materials and Coastal Research
ROR ID: https://ror.org/03qjp1d79

Description of change: 
Dear ROR,
'Helmholtz-Zentrum Geesthacht Centre for Materials and Coastal Research' changed name on March 31, 2021.

We are now: Helmholtz-Zentrum Hereon
Acronym is: Hereon
Website: https://www.hereon.de/
I already sent a correction to Grid today. ISNI and Ringgold have already been corrected.","nlundvick
05/24/2021, 14:51:33 | 05/24/2021, 14:51:33
comment_text: Per organization website (https://www.hereon.de/innovation_transfer/communication_media/news/100319/index.php.en): ""Today the Helmholtz-Zentrum Geesthacht – Centre for Materials and Coastal Research GmbH has been renamed the Helmholtz-Zentrum hereon GmbH."" Organization name in ROR should be updated. Not sure if primary name should be updated to ""Helmholtz-Zentrum hereon GmbH"" or ""Helmholtz-Zentrum hereon"" (sans ""GmbH""). News release includes the GmbH but other data sources such as organization's main webpage, Wikipedia, ISNI do not include the GmbH. Moving to Needs discussion.

The website link at ROR still resolves, but has also been updated and should be changed to ""https://www.hereon.de/index.php.en""

---
arthurpsmith
05/24/2021, 18:49:48 | 05/24/2021, 18:49:48
comment_text: I think we would generally leave out the GmbH in the main name, but the new full name with that included should be added as an alias. If you search ror.org right now for 'GmbH' you'll find many matches but only a small fraction include the 'GmbH' in the main display name. We maybe should have a policy on this, but generally I think ""co."", ""ltd."", ""AB"" etc. legal-entity-type suffixes should probably go in aliases as a general rule, not in the main name we display unless the organization always includes that part of their official name. 

---
mariagould
05/25/2021, 15:37:34 | 05/25/2021, 15:37:34
comment_text: Decision: Leave GmbH out of main name, and include in the alias

---
"
Done (released on production),763005416,3,https://github.com/ror-community/ror-updates/issues/3,closed,level 2; update record; kitten; grid,2020-12-11 22:41:21,2021-10-04 08:28:44,Update Lesia Ukrainka Eastern European National University https://ror.org/02zjp8848,"ROR ID: https://ror.org/02zjp8848 
Summary of change to be made: Update name 

Old name: Lesia Ukrainka Eastern European National University
New name: Lesia Ukrainka Volyn National University

in Ukrainian : Волинський національний університет імені Лесі Українки
in Russian : Волынский национальный университет имени Леси Украинки

Source: https://vnu.edu.ua/en ",
Done (released on production),870939130,112,https://github.com/ror-community/ror-updates/issues/112,closed,level 3; update record; kitten; org-requested; grid,2021-04-29 12:00:34,2021-10-04 08:32:15,Modify Friedrich Schiller University Jena (https://ror.org/05qpz1x62),"Summary: Modify an existing ROR record

Name of organization: Modify Friedrich Schiller University Jena
ROR ID: https://ror.org/05qpz1x62 
Description of change: the URI https://www.uni-jena.de/en/start.html is deprecated. Please use https://www.uni-jena.de/en.","mariagould
04/29/2021, 12:02:13 | 04/29/2021, 12:02:13
comment_text: Approved. The URL in the record should be https://www.uni-jena.de (generic form of the URL without the trailing language suffix)

---
mariagould
10/04/2021, 08:32:05 | 10/04/2021, 08:32:05
comment_text: This has been updated in the September GRID/ROR release. The URL retains the trailing language suffix for now. We will address this at a later point as part of larger URL cleanup work. Closing this request for now. 

---
"
Done (released on production),869087085,94,https://github.com/ror-community/ror-updates/issues/94,closed,level 2; update record; kitten; grid,2021-04-27 17:39:11,2021-10-04 08:33:40,Modify the information in an existing ROR record: North Orissa University (https://ror.org/05rap1m08),"Summary of request: Modify the information in an existing ROR record

Name of organization: North Orissa University
ROR ID: https://ror.org/05rap1m08
Which part of the record needs to be changed? Primary name
Description of change: New name: 'Maharaja Sriram Chandra Bhanja Deo University' (see website)",
Done (released on production),869081347,92,https://github.com/ror-community/ror-updates/issues/92,closed,level 2; update record; jaguar; grid,2021-04-27 17:32:05,2021-10-04 08:34:29,Modify the information in an existing ROR record: St. Louis College of Pharmacy (https://ror.org/01btzz102),"Summary of request: Modify the information in an existing ROR record

Name of organization: St. Louis College of Pharmacy
ROR ID: https://ror.org/01btzz102
Which part of the record needs to be changed? Primary name, other names, website
Description of change: New name: 'University of Health Sciences and Pharmacy' and website https://www.uhsp.edu - see https://www.uhsp.edu/about/index.html",
Done (released on production),869079330,91,https://github.com/ror-community/ror-updates/issues/91,closed,level 2; update record; jaguar; grid,2021-04-27 17:29:40,2021-10-04 08:35:11,Modify the information in an existing ROR record: University of Valenciennes and Hainaut-Cambresis (https://ror.org/02ezch769),"Summary of request: Modify the information in an existing ROR record

Name of organization: University of Valenciennes and Hainaut-Cambresis
ROR ID: https://ror.org/02ezch769
Which part of the record needs to be changed? Primary name, other names
Description of change: New name: 'Polytechnic University of Hauts-de-France' (in French: Université Polytechnique Hauts-de-France) - see website - also new abbreviation UPHF",
Done (released on production),869076526,90,https://github.com/ror-community/ror-updates/issues/90,closed,level 3; update record; kitten; grid,2021-04-27 17:26:28,2021-10-04 08:35:46,Modify the information in an existing ROR record: O.Ya. Usikov Institute for Radiophysics and Electronics (https://ror.org/03v48ps49),"Summary of request: Modify the information in an existing ROR record

Name of organization: O.Ya. Usikov Institute for Radiophysics and Electronics
ROR ID: https://ror.org/03v48ps49
Which part of the record needs to be changed? Website
Description of change: Website URL should be http://www.ire.kharkov.ua/ - follow current link and it gives that notice",
Done (released on production),869073507,89,https://github.com/ror-community/ror-updates/issues/89,closed,level 2; update record; kitten; grid,2021-04-27 17:22:56,2021-10-04 08:49:57,Modify the information in an existing ROR record: Moscow Technological University (https://ror.org/04qrtgy16),"Summary of request: Modify the information in an existing ROR record

Name of organization: Moscow Technological University
ROR ID: https://ror.org/04qrtgy16
Which part of the record needs to be changed? Primary name
Description of change: New name: 'MIREA - Russian Technological University' - see website",
Done (released on production),871240091,134,https://github.com/ror-community/ror-updates/issues/134,closed,level 2; update record; kitten; grid,2021-04-29 16:52:56,2021-10-04 08:50:43,"Modify the information in an existing ROR record: 
Scientific Research Group in Egypt (https://ror.org/03rahtg67)
","Summary of request: Modify the information in an existing ROR record

Name of organization: Scientific Research Group in Egypt
ROR ID: https://ror.org/03rahtg67
Which part of the record needs to be changed? Something else
Description of change: This is based in Cairo, Egypt; the ROR location data however says it is in the United States.
",
Done (released on production),875744028,146,https://github.com/ror-community/ror-updates/issues/146,closed,level 2; update record; kitten; org-requested; grid,2021-05-04 18:57:42,2021-10-04 08:51:39,Modify Institute for Globally Distributed Open Research and Education (https://ror.org/01643wd06),"Summary of request: Modify an existing record in ROR
Name of organization: Institute for Globally Distributed Open Research and Education (IGDORE)
ROR ID: https://ror.org/01643wd06

Description of change:

We've relocated our operations to Gothenburg, Sweden

Our full address is:

IGDORE
Box 1074
Kristinehöjdsgatan 9A
412 82 Gothenburg
Sweden

This is now indicated as the non-virtual address on our website: https://igdore.org/governance/

As such, could you please update the country on our profile to 'Sweden'?","mariagould
05/04/2021, 18:58:29 | 05/04/2021, 18:58:29
comment_text: Approved - Verified change of location on organization website. 

---
"
Done (released on production),871180634,116,https://github.com/ror-community/ror-updates/issues/116,closed,level 2; update record; kitten; grid,2021-04-29 15:55:29,2021-10-04 08:54:27,"Modify the information in an existing ROR record: 
Plymouth University (https://ror.org/008n7pv89)
","Summary of request: Modify the information in an existing ROR record

Name of organization: Plymouth University
ROR ID: https://ror.org/008n7pv89
Description of change: Should be ""University of Plymouth"" based on website and Dryad author. https://www.plymouth.ac.uk","mariagould
04/29/2021, 16:09:21 | 04/29/2021, 16:09:21
comment_text: This is straightforward. The primary name needs to be updated. 

---
"
Done (released on production),879879398,169,https://github.com/ror-community/ror-updates/issues/169,closed,level 3; update record; kitten; org-requested; grid,2021-05-07 22:49:21,2021-10-04 08:58:19,"Modify the information in an existing ROR record: 
Pharmacy of Eastern Vaud Hospitals (https://ror.org/009x7v589)
","Summary of request: Modify the information in an existing ROR record

Name of organization: Pharmacy of Eastern Vaud Hospitals
ROR ID: https://ror.org/009x7v589
Which part of the record needs to be changed? Primary name
Description of change: The name in English should be ""Pharmacy of the Eastern Vaud Hospitals"" (with ""the"" before ""Eastern""). See: https://www.wikidata.org/wiki/Q99838610

",
Done (released on production),870146776,108,https://github.com/ror-community/ror-updates/issues/108,closed,level 2; update record; kitten; org-requested; grid,2021-04-28 16:44:27,2021-10-04 09:05:38,"Modify the information in an existing ROR record: 
Institute of Physics Belgrade (https://ror.org/04h3h5b09)
","Summary of request: Modify the information in an existing ROR record

Name of organization: Institute of Physics Belgrade
ROR ID: https://ror.org/04h3h5b09

Description of change: You are kindly asked to correct the name of our institute, which should be Institute of Physics Belgrade (instead of just Institute of Physics). This is visible from our website (http://www.ipb.ac.rs/en/), in particular from our Statute (http://www.ipb.ac.rs/wp-content/uploads/2019/02/Statut-IPB-2019-02.pdf). It is in Serbian, but you can see the official name in English on page 3, article 5, together with our acronym IPB. Additionally, this can be seen from the website of the University of Belgrade (http://bg.ac.rs/en/members/institutes/physics.php).

","carlyrobinson
05/12/2021, 13:47:45 | 05/12/2021, 13:47:45
comment_text: Recommend changing the organization name from Institute of Physics to Institute of Physics Belgrade as requested. 

---
"
Done (released on production),891453811,171,https://github.com/ror-community/ror-updates/issues/171,closed,level 3; update record; kitten; grid,2021-05-13 23:16:24,2021-10-04 09:06:34,Modify the information in an existing ROR record: Talas State University (https://ror.org/01pyqxp87),"Summary of request: Modify the information in an existing ROR record

Name of organization: Talas State University
ROR ID: https://ror.org/01pyqxp87
Which part of the record needs to be changed? URL
Description of change: The URL in the current record is for a different university (University of Padua, https://www.unipd.it, https://ror.org/00240q980). The URL for Talas State University should be http://talsu.kg/",
Done (released on production),892294151,174,https://github.com/ror-community/ror-updates/issues/174,closed,level 3; update record; kitten; org-requested; grid,2021-05-14 23:02:02,2021-10-04 09:07:14,Modify the information in an existing ROR record: Robert Koch Institute (https://ror.org/01k5qnb77),"Summary of request: Modify the information in an existing ROR record

Name of organization: Robert Koch Institute
ROR ID: https://ror.org/01k5qnb77
Which part of the record needs to be changed? German name
Description of change: Change German name from Robert Koch Institut to Robert Koch-Institut
","mariagould
05/14/2021, 23:03:03 | 05/14/2021, 23:03:03
comment_text: Verified the German version of the name on the organization website: https://www.rki.de/DE/Home/homepage_node.html

---
"
