column_name,issue_id,issue_number,url,state,labels,created_at,updated_at,title,body,comments
Ready for production release,1125175738,472,https://github.com/ror-community/ror-updates/issues/472,open,level 1; new record; jaguar,2022-02-06 11:20:39,2022-04-07 03:14:23,"Add a new organization to ROR: 
 
Megjunaroden Slavjanski Univerzitet Gavrilo Romanovich Derzhavin","Summary of request: Add a new organization to ROR

Name of organization: International Slavic University Gavrilo Romanovich Derzhavin
Website: https://msu.edu.mk/
Link to publications: https://konferencii.msu.edu.mk/mdiz/spisanija/spisanija/
Organization type: Education (A university or similar institution involved in providing education and educating/employing researchers)
Wikipedia page: https://mk.wikipedia.org/wiki/Меѓународен_славјански_универзитет_„Гаврило_Романович_Державин“
Wikidata ID: Q12909391
ISNI ID: https://isni.org/isni/0000000506038664
GRID ID: 
Crossref Funder ID: 
Aliases:
Labels: Меѓународен Славјански Универзитет Гаврило Романович Державин*Macedonian; Международный славянский университет (МСУ) “Гаврило Романович Державин”*Russian;
Acronym/abbreviation: MSU; ISU; МСУ
Related organizations: 
City: Sveti Nikole
Country: North Macedonia
Geonames ID: 863905
Year established: 2004
How will a ROR ID for this organization be used? To identify affiliations for research publications, To be integrated in a scholarly publishing system
Other information about this request: ","adambuttrick
02/07/2022, 18:48:45 | 02/07/2022, 18:48:45
comment_text: North Macedonian university. I can only find limited affiliation usage by searching the Macedonian name, seemingly from scholarly outputs of the university itself (e.g. https://eprints.ugd.edu.mk/14078/1/ZBORNIK_6_PSIHOLOGIJA_i_web.pdf), but does otherwise seem legitimate. 

ORCID affiliation usage: https://orcid.org/0000-0001-9357-019X

---
arthurpsmith
03/16/2022, 14:16:47 | 03/16/2022, 14:16:47
comment_text: I added the ISNI id. There's also an English wikipedia page: https://en.wikipedia.org/wiki/International_Slavic_University_G._R._Derzhavin
should we prefer that or leave the Macedonian one in?


---
"
Ready for production release,1128629073,475,https://github.com/ror-community/ror-updates/issues/475,open,level 1; new record; jaguar,2022-02-09 14:41:25,2022-04-07 03:32:24,"Add a new organization to ROR: 
 
State Institution  “Institute for Economics and Forecasting, National Academy of Sciences of Ukraine”","Summary of request: Add a new organization to ROR

Add record:
Name of organization: Institute for Economics and Forecasting of the National Academy of Sciences of Ukraine
Website: http://ief.org.ua/
Link to publications: Yes
Organization type: Government (An organization that is part of or operated by a national or regional government and that conducts or supports research)
Wikipedia page: https://en.wikipedia.org/wiki/NASU_Institute_for_Economics_and_Forecasting
Wikidata ID: https://www.wikidata.org/wiki/Q12074603
ISNI ID: https://isni.org/isni/0000000460235442
GRID ID: 
Crossref Funder ID: 
Aliases: NASU Institute for Economics and Forecasting, SI “Institute for Economics and Forecasting, NAS of Ukraine”
Labels: Державна установа “Інститут економіки та прогнозування НАН України”*Ukrainian; Государс твенное учреждение “Институт экономики и прогнозирования НАН Украины”*Russian
Acronym/abbreviation: 
Related organizations: National Academy of Sciences of Ukraine https://ror.org/00je4t102 (parent)
City: Kyiv
Country: Ukraine
Year established: 1997
Geonames ID: 703448
How will a ROR ID for this organization be used? To identify affiliations for research publications, To identify affiliations for datasets, To acknowledge research funders, To acknowledge a research facility, To be integrated in a scholarly publishing system

Other information about this request: State Institution “Institute for  Economics and Forecasting,  National Academy of Sciences of Ukraine”, in accordance with Decree by Presidium of NAS of Ukraine of 06.07.2005 No 139 “On the renaming Institute for Economic Forecasting, of NAS of Ukraine” is successor Institute for Economic Forecasting, of NAS of Ukraine which was created in accordance with Decree by Ukraine’s Cabinet of Ministers of 19.07.1997. No772 “On the creation of the Institute for Economic Forecasting, Ukrainian National Academy of Sciences” and the corresponding Decree by the Presidium of Ukrainian National Academy of Sciences of 05.09.1997 No 298 in order to provide the elaboration of strategic forecasts and programs of Ukraine’s socio-economic development.
The Head of the Institute Is Academician of NAS of Ukraine Valeriy Mykhailovych HEYETS.
The Institute’s main objective is conducting fundamental and applied researches on the following guidelines: economic theory; modeling and forecasting economic development; monetary relations; public finances; finances of the real sector; economic growth and economic restructuring; economics and organization of high technologies; development of production infrastructure; industrial policy; technological forecasting and innovation policy; sectoral forecasting and market conjuncture; economics and policy of agrarian transformations; forma and methods of economic management in the agro-industrial complex; monitoring-based research on socio-economic transformations of the Ukrainian society; economic history; socio-economic problems of labor; economics management; spatial economic development and local government. On that basis, the Institute is developing the guidelines and methods of the development of the economic system, strategic forecasts and programs of the development of Ukraine’s economy.","adambuttrick
02/09/2022, 15:42:00 | 02/09/2022, 15:42:00
comment_text: This is another instance of a Ukrainian National Academy of Sciences institute, of which we have many (e.g. https://ror.org/05x75zf33 , https://ror.org/059fvd392). Should be added.

ORCID affiliation usage: https://orcid.org/0000-0002-3986-5613 ; https://orcid.org/0000-0003-2265-4614 ; https://orcid.org/0000-0002-8542-3904 ; https://orcid.org/0000-0003-0540-5413

---
arthurpsmith
03/16/2022, 14:30:23 | 03/16/2022, 14:30:23
comment_text: Looks fine to me. I added the ISNI id.

---
"
Ready for production release,1042962992,352,https://github.com/ror-community/ror-updates/issues/352,open,level 1; new record; jaguar,2021-11-03 00:28:18,2022-04-07 03:11:11,Add a new organization to ROR: The MuseumFactory,"Summary of request: Add a new organization to ROR

Name of organization: The MuseumFactory
Website: https://demuseumfabriek.nl
Link to publications: 
Organization type: Archive
Wikipedia page: https://en.wikipedia.org/wiki/De_Museumfabriek
Wikidata ID: https://www.wikidata.org/wiki/Q2203052
ISNI ID: https://isni.org/isni/0000000417847312
GRID ID:
Crossref Funder ID:
Other names for the organization: De MuseumFabriek
Acronym/abbreviation: DMF
Related organizations: 
City: Enschede
Country: Netherlands
Geonames ID: 2756071
Year established: 2008
How will a ROR ID for this organization be used? 
Other information about this request:


","arthurpsmith
12/07/2021, 15:26:23 | 12/07/2021, 15:26:23
comment_text: I added wikipedia/wikidata/ISNI id's.

This appears to be a relatively new museum in the Netherlands, and has gone  through several names - the English wikipedia page mentions ""Jannink Museum of Textiles and Social Life""  and ""TwentseWelle"" as previous names. From their website they appear to be closely related to (share governance with) ""Rijksmuseum Twenthe"", a much more well-established museum in the same city, which also does not seem to be in ROR.

""Rijksmuseum Twenthe"" seems to be well-referenced in research literature, though not as an affiliation.  I couldn't find any references to ""De MuseumFabriek"", or  ""The MuseumFactory"", perhaps because those  names are relatively new. I  did find  some ""TwentseWelle"" references (but again not as affiliations).

This seems to be a borderline case to me. Perhaps we should put it on hold for now, given the newness of the name. If we do add a ROR id for this we should definitely also add one for ""Rijksmuseum Twenthe"", with which it is related.

---
nlundvick
01/30/2022, 17:33:29 | 01/30/2022, 17:33:29
comment_text: Concur with @arthurpsmith - due to newness of this organization, place request on hold. If adding a ROR ID for The MuseumFactory, also add for one for Rijksmuseum Twenthe (https://www.rijksmuseumtwenthe.nl/)

---
adambuttrick
03/17/2022, 16:06:50 | 03/17/2022, 16:06:50
comment_text: DiSSCo staff confirmed this is an established organization, contributing datasets. Approving, per their recommendation.

---
"
Ready for production release,1178277596,568,https://github.com/ror-community/ror-updates/issues/568,open,level 1; new record; jaguar,2022-03-23 15:22:33,2022-04-07 03:17:52,Add a new organization to ROR:  Max Planck Institute for Neurobiology of Behavior – caesar,"Summary of request: Add a new organization to ROR

Name of organization: Max Planck Institute for Neurobiology of Behavior – caesar
Website: https://mpinb.mpg.de/
Link to publications: https://www.biorxiv.org/content/10.1101/2022.02.03.478949v1 ; there are no publications yet which use the new institute affiliation
Organization type: Facility (A specialized facility where research takes place, such as a laboratory or telescope or dedicated research area)
Wikipedia page: https://de.wikipedia.org/wiki/Max-Planck-Institut_f%C3%BCr_Neurobiologie_des_Verhaltens_-_caesar
Wikidata ID:
ISNI ID:
GRID ID:
Crossref Funder ID: 
Aliases: Max-Planck-Institut für Neurobiologie des Verhaltens – caesar*German
Labels:
Acronym/abbreviation: MPINB
Related organizations: Max Planck Society: https://ror.org/01hhn8329 (parent)
City: Bonn
Country: Germany
Geonames ID: 2946447
Year established: 2022
How will a ROR ID for this organization be used? To identify affiliations for research publications, To identify affiliations for datasets, To acknowledge research funders, To acknowledge a research facility

Other information about this request: This new institute is a follow institution (same location) to Stiftung caesar =  https://ror.org/05350h943 in ROR, but the legal organization and structure changed completely, so I guess a new entry should be done ; I know that there are a lot of other identifiers and links (wikipedia) which should be either updated or a a complete new entry should be created. It would be great if you could give us a recommendation which variant would fulfill the aims best. Thanks!","adambuttrick
03/23/2022, 15:41:55 | 03/23/2022, 15:42:54
comment_text: The Center of Advanced European Studies and Research -  https://ror.org/05350h943  - has been dissolved and reconstituted as a new legal entity. As the prior org was in scope, I see no reason why this should not be, despite it being relatively young and the lack of affiliation usage. Link in https://ror.org/05350h943 already redirects to the new organization's page. Will create separate request for the deprecation/redirect.

---
adambuttrick
03/23/2022, 15:44:55 | 03/23/2022, 15:46:35
comment_text: @arthurpsmith Any comments on best practices for Wikidata and ISNI IDs in this instance? Should they obtain new? The Wikidata entry for the old org lists the current org's Wikipedia URL, which I expect is not best practice. Old org values for reference:
https://www.wikidata.org/wiki/Q163307
https://isni.org/isni/0000000405509586 
https://grid.ac/institutes/grid.438114.b

---
arthurpsmith
03/23/2022, 18:17:27 | 03/23/2022, 18:17:27
comment_text: I see. Yes, I think in these cases it's safest to create a new ID - for ROR and ISNI and Wikidata should do so also. Presumably it hasn't happened there yet because the change was made only in the German language Wikipedia, and they just moved the article to a new name rather than creating a new one.

Have you come to any conclusions on what to do about redirects etc. on the ROR side for a case like this?

---
adambuttrick
03/23/2022, 19:48:53 | 03/23/2022, 19:48:53
comment_text: @arthurpsmith Thank you for this! We still have to build the ability to redirect before we can make any policy decisions around them. I believe that is scheduled for this year, but not sure where it will fit in just yet. We will be discussing with the curation team once the application logic has been sorted out.

---
"
Ready for production release,1190656893,597,https://github.com/ror-community/ror-updates/issues/597,open,level 1; new record; jaguar,2022-04-02 15:01:38,2022-04-06 21:03:50,Add a new organization to ROR: UK Health Security Agency,"Summary of request: Add a new organization to ROR

Name of organization: UK Health Security Agency
Website: https://www.gov.uk/government/organisations/uk-health-security-agency
Link to publications: 
Organization type: Government
Wikipedia page: https://en.wikipedia.org/wiki/UK_Health_Security_Agency
Wikidata ID: Q104336949
ISNI ID:
GRID ID:
Crossref Funder ID:
Other names for the organization: 
Acronym/abbreviation: UKHSA
Related organizations: https://ror.org/03sbpja79 (parent)
City: London
Country: United Kingdom
Geonames ID: 2643743
Year established: 2020
How will a ROR ID for this organization be used? 
Other information about this request:
","adambuttrick
04/02/2022, 15:02:28 | 04/02/2022, 15:02:28
comment_text: Identified as one of a pair of successor organizations to https://ror.org/00vbvha87 in #342.

---
"
Ready for production release,1190658407,598,https://github.com/ror-community/ror-updates/issues/598,open,level 1; new record; jaguar,2022-04-02 15:07:41,2022-04-03 04:05:29,Add a new organization to ROR: Office for Health Improvement and Disparities,"Summary of request: Add a new organization to ROR

Name of organization: Office for Health Improvement and Disparities
Website: https://www.gov.uk/government/organisations/office-for-health-improvement-and-disparities
Link to publications: 
Organization type: Government
Wikipedia page: https://en.wikipedia.org/wiki/Office_for_Health_Improvement_and_Disparities
Wikidata ID:
ISNI ID:
GRID ID:
Crossref Funder ID:
Other names for the organization: 
Acronym/abbreviation: OHID
Related organizations: 
City: London
Country: United Kingdom
Geonames ID: 2643743
Year established: 2021
How will a ROR ID for this organization be used? 
Other information about this request:
","adambuttrick
04/02/2022, 15:08:03 | 04/02/2022, 15:08:03
comment_text: Identified as one of a pair of successor organizations to https://ror.org/00vbvha87 in #342 

---
"
Ready for production release,1019855834,311,https://github.com/ror-community/ror-updates/issues/311,open,level 1; new record; jaguar; relationship,2021-10-07 10:04:02,2022-02-28 22:55:28,"Add a new organization to ROR: 
 
KAGRA","Summary of request: Add a new organization to ROR

Name of organization: KAGRA
Website: https://gwcenter.icrr.u-tokyo.ac.jp/en/
Link to publications: 10.1103/PhysRevD.91.022005; 
Organization type: Facility (A specialized facility where research takes place, such as a laboratory or telescope or dedicated research area)
Wikipedia page: https://en.wikipedia.org/wiki/KAGRA
Wikidata ID: https://www.wikidata.org/wiki/Q725081
ISNI ID: 
GRID ID: 
Crossref Funder ID: 
Other names for the organization: Kamioka Gravitational Wave Detector
Acronym/abbreviation:
Aliases: Kamioka Gravitational Wave Detector; KAGRA 大型低温重力波望遠鏡; Large Scale Cryogenic Gravitational Wave Telescope;
Related organizations: http://ror.org/issue513 (child) http://ror.org/issue512 (parent)
City: Hida, Gifu Prefecture
Country: Japan
Geonames ID: 11611937
Year established: 2020
How will a ROR ID for this organization be used? To identify affiliations for datasets
Other information about this request: ","arthurpsmith
10/26/2021, 20:40:05 | 10/26/2021, 20:40:05
comment_text: Definitely a new substantive research facility that will surely have lots of publications, should be in ROR. According to the Wikipedia page it was previously known as ""Large Scale Cryogenic Gravitational Wave Telescope"" (LCGT), so maybe that name should be also added. Either way KAGRA should have a ROR id.

---
KellyStathis
12/23/2021, 22:48:48 | 12/23/2021, 22:48:48
comment_text: KAGRA appears to be associated with the Gravitational Wave Group at the Institute for Cosmic Ray Research, which is based at the University of Tokyo. There is a list of related publications here: https://www.icrr.u-tokyo.ac.jp/gr/GWPOHPe/reports-e.html. 

The ICRR is based at the University of Tokyo, but it is referred to as an ""inter-university research institute"" (https://www.icrr.u-tokyo.ac.jp/en/about-icrr-2/directors-greetings/). I think it's sufficiently independent that we could add the ICRR to ROR, but I'm not sure if KAGRA is in scope. Do we have other examples of facilities like this in ROR?

If we do add KAGRA, we might want to add some of the other ICRR facilities listed here: https://www.icrr.u-tokyo.ac.jp/en/facility/.

Moving to ""needs discussion"".

---
arthurpsmith
12/24/2021, 15:07:30 | 12/24/2021, 15:07:30
comment_text: Ah, good to point that out. The KAGRA website is under ICRR's domain, but as it notes: ""KAGRA is hosted by the Institute for Cosmic Ray Research (ICRR), the University of Tokyo, and co-hosted by the High Energy Accelerator Research Organization (KEK) and National Astronomical Observatory of Japan (NAOJ)"" so it's not purely part of University of Tokyo.
Among the ""ICRR facilities"", I believe CTA does have a ROR id already (and is also not just a U Tokyo facility): https://ror.org/020jy7109
Kamioka Observatory I think also deserves one, it's a major physics research facility that's been operating for decades. Not sure about the others.
That said, ICRR is a pretty major institute in its own right and maybe should have a ROR even though it is indeed part of U Tokyo. It does seem to have its own Crossref Funder ID: https://doi.org/10.13039/501100013260

---
adambuttrick
02/16/2022, 23:31:49 | 02/28/2022, 22:31:10
comment_text: Adding for context that this would likely fall under the tracking research outputs and funding acknowledgment use cases of #49 and #386.

---
adambuttrick
02/28/2022, 22:47:14 | 02/28/2022, 22:55:28
comment_text: Adding affiliation usage of related orgs for context. Affiliation pattern almost everywhere is, ""Kamioka Observatory, ICRR, University of Tokyo"":

Google Scholar affiliation usage: https://scholar.google.com/citations?user=lgYtLGsAAAAJ; https://scholar.google.com/citations?user=MrYQwRUAAAAJ

ORCID affiliation usage: https://orcid.org/0000-0002-4665-2210

Judging by this, I believe ICRR is in scope, as well as the Kamioka Observatory. KAGRA is a little more nebulous, as it is related to Kamioka Observatory, but also conducts independent research using its own equipment and hosts conferences. On the ICRR site, Kamioka and KAGRA are also listed as separate facilities: https://www.icrr.u-tokyo.ac.jp/en/facility/

---
"
Ready for production release,1019855942,317,https://github.com/ror-community/ror-updates/issues/317,open,level 1; new record; jaguar; org-requested,2021-10-07 10:04:09,2022-04-07 02:59:33,"Add a new organization to ROR: 
 
Fundación Grupo para la Investigación Formación y Edición Transdisciplinar","Summary of request: Add a new organization to ROR

Name of organization: Fundación Grupo para la Investigación Formación y Edición Transdisciplinar
Website: https://fundaciongifet.wordpress.com/
Link to publications: https://petroglifosrevistacritica.org.ve/
Organization type: Nonprofit (A non-profit and non-governmental organization involved in conducting or funding research)
Wikipedia page: 
Wikidata ID: 
ISNI ID: 
GRID ID: 
Crossref Funder ID: 
Other names for the organization:
Acronym/abbreviation: GIFET
Aliases: Fundación GIFET
Related organizations: 
City: Maracay
Country: Venezuela
Geonames ID: 3632998
Year established: 2020
How will a ROR ID for this organization be used? To identify affiliations for research publications, To identify affiliations for datasets, To acknowledge research funders, To acknowledge a research facility, To be integrated in a scholarly publishing system
Other information about this request: ","arthurpsmith
10/27/2021, 21:17:57 | 10/27/2021, 21:17:57
comment_text: Hmm - they claim they were established in 2020, but publish a magazine (Petroglifos, linked as publication)  that started in 2018? In any case, they are used as an affiliation at least in that magazine: https://petroglifosrevistacritica.org.ve/revista/experiencia-de-investigacion-agroecologica-en-sistemas-integrados-de-produccion-agricola-insulares-de-venezuela/ for example - I also found at least one other place that the affiliation was used: https://elbuho.revistasaafi.es/buho21/14%20LA%20MUERTE%20DE%20UNA%20HEGEMONÍA%20PARADIGMÁTICA%20ANTE%20LA%20PANDEMIA%20DEL%20COVID-19.pdf

There appear to be only a small number of researchers involved, but it is more than one. It's not clear to me they're conducting much scholarly research here. I'm not sure on this one. Maybe it should wait a bit to be more well-established?

---
carlyrobinson
01/28/2022, 15:24:12 | 01/28/2022, 15:24:31
comment_text: A research organization, with a number of people, publishing a magazine, using as an affiliation - I'd recommend adding. 

---
adambuttrick
02/16/2022, 23:44:20 | 02/16/2022, 23:44:20
comment_text: Adding as additional context this ORCID affiliation usage: https://orcid.org/0000-0003-2467-5961 ; https://orcid.org/0000-0003-2035-4116 ; https://orcid.org/0000-0003-0749-726X

---
"
Ready for production release,860158165,14,https://github.com/ror-community/ror-updates/issues/14,open,level 1; new record; jaguar; relationship,2021-04-16 20:44:17,2022-04-07 03:00:27,Add a new organization to ROR: Yellowstone National Park,"Summary of request: Add a new organization to ROR

Name of organization: Yellowstone National Park
Website: https://www.nps.gov/yell/
Link to publications: https://www.nps.gov/yell/learn/scienceresearch.htm
Organization type: Archive
Wikipedia page: https://en.wikipedia.org/wiki/Yellowstone_National_Park
Wikidata ID: https://www.wikidata.org/wiki/Q351
ISNI ID: https://isni.org/isni/0000000121667865
GRID ID:
Crossref Funder ID:
Other names for the organization: 
Acronym/abbreviation:
Related organizations: https://ror.org/044zqqy65 (parent)
City: Yellowstone National Park, Wyoming
Country: United States
Geonames ID: 5843642
Year established: 1872
How will a ROR ID for this organization be used? 
Other information about this request:","mariagould
03/18/2022, 19:21:38 | 03/18/2022, 19:21:38
comment_text: This is a legacy request from 2020. The request came from Dryad for the purpose of identifying datasets created by Yellowstone-affiliated researchers. ROR submitted it to GRID for inclusion but it was not approved by GRID at the time. I am reinstating the request now so that we can create the entry in ROR. Per our criteria for inclusion, ROR includes national parks that are involved in research and used as an affiliation. I recommend that Yellowstone National Park be added. 


---
carlyrobinson
04/05/2022, 20:18:19 | 04/05/2022, 20:18:19
comment_text: Within scope, recommend adding to registry. 

---
"
Ready for production release,860158557,15,https://github.com/ror-community/ror-updates/issues/15,open,level 1; new record; jaguar; relationship,2021-04-16 20:44:39,2022-04-07 03:01:29,Add a new organization to ROR: Grand Teton National Park,"Summary of request: Add a new organization to ROR

Name of organization: Grand Teton National Park
Website: https://www.nps.gov/grte/
Link to publications: https://www.nps.gov/grte/learn/nature/research.htm
Organization type: Archive
Wikipedia page: https://en.wikipedia.org/wiki/Grand_Teton_National_Park
Wikidata ID: https://www.wikidata.org/wiki/Q222695
ISNI ID: https://isni.org/isni/0000000121152423
GRID ID:
Crossref Funder ID:
Other names for the organization:
Acronym/abbreviation:
Related organizations: https://ror.org/044zqqy65 (parent)
City: Yellowstone National Park, Wyoming
Country: United States
Geonames ID: 5826327
Year established: 1950
How will a ROR ID for this organization be used?
Other information about this request:","mariagould
03/18/2022, 19:27:30 | 03/18/2022, 19:27:30
comment_text: This is a legacy request from 2020. The request came from Dryad for the purpose of identifying datasets created by Grand Teton NP-affiliated researchers. ROR submitted it to GRID for inclusion but it was not approved by GRID at the time. I am reinstating the request now so that we can create the entry in ROR. Per our criteria for inclusion, ROR includes national parks that are involved in research and used as an affiliation. I recommend that Grand Teton National Park be added.

---
carlyrobinson
04/05/2022, 20:20:05 | 04/05/2022, 20:20:05
comment_text: Within scope, recommend adding to registry. 

---
"
Ready for production release,860159459,17,https://github.com/ror-community/ror-updates/issues/17,open,level 1; new record; jaguar,2021-04-16 20:45:33,2022-04-05 20:21:59,Add a new organization to ROR: FitzPatrick Institute of African Ornithology,"Summary of request: Add a new organization to ROR

Name of organization: FitzPatrick Institute of African Ornithology
Website: http://www.fitzpatrick.uct.ac.za/
Link to publications: http://www.fitzpatrick.uct.ac.za/fitz/publications
Organization type: Nonprofit
Wikipedia page: https://en.wikipedia.org/wiki/Percy_FitzPatrick_Institute_of_African_Ornithology
Wikidata ID: https://www.wikidata.org/wiki/Q2070244
ISNI ID: https://isni.org/isni/0000000110174395
GRID ID:
Crossref Funder ID: 501100020133
Other names for the organization: Percy FitzPatrick Institute of African Ornithology
Acronym/abbreviation:
Related organizations: https://ror.org/03p74gp79 (related)
City: Cape Town
Country: South Africa
Geonames ID: 3369157
Year established: 1960
How will a ROR ID for this organization be used? 
Other information about this request:
","mariagould
03/22/2022, 17:36:32 | 03/22/2022, 17:36:32
comment_text: This is a legacy issue from 2020 that came to ROR via Dryad. ROR suggested it to GRID but the addition was not approved. I am reopening the request so we can reconsider it for inclusion in ROR. This research institute is affiliated with the University of Cape Town but it was established as a nonprofit and appears to have independent staff and research activities. I would recommend we consider it for inclusion in ROR.

---
carlyrobinson
04/05/2022, 20:21:59 | 04/05/2022, 20:21:59
comment_text: Within scope, recommend adding to registry. 

---
"
Ready for production release,860160216,19,https://github.com/ror-community/ror-updates/issues/19,open,level 1; new record; jaguar,2021-04-16 20:46:13,2022-04-19 00:36:01,Add a new organization to ROR: Yale Peabody Museum,"Summary of request: Add a new organization to ROR

Name of organization: Yale Peabody Museum
Website: https://peabody.yale.edu/
Link to publications: https://peabody.yale.edu/explore/publications
Organization type: Archive
Wikipedia page: https://en.wikipedia.org/wiki/Peabody_Museum_of_Natural_History
Wikidata ID: https://www.wikidata.org/wiki/Q122945
ISNI ID: https://isni.org/isni/0000000121679241
GRID ID:
Crossref Funder ID:
Other names for the organization: Peabody Museum of Natural History
Acronym/abbreviation:
Related organizations: https://ror.org/03v76x132 (parent)
City: New Haven, CT
Country: United States
Geonames ID: 4839366
Year established: 1866
How will a ROR ID for this organization be used? 
Other information about this request:","mariagould
03/21/2022, 16:02:32 | 03/21/2022, 16:02:32
comment_text: This is a legacy request from 2020. The request came from Dryad for the purpose of identifying datasets created by Peabody-affiliated researchers. ROR submitted it to GRID for inclusion but it was not approved by GRID at the time. I am reinstating the request now so that we can create the entry in ROR. The museum is affiliated with Yale University but per our criteria for inclusion regarding museums affiliated with universities, I think we should proceed with creating a separate ID. 

---
carlyrobinson
04/05/2022, 20:23:32 | 04/05/2022, 20:23:32
comment_text: Within scope, recommend adding to registry. 

---
"
Ready for production release,1154607598,512,https://github.com/ror-community/ror-updates/issues/512,open,level 1; new record; jaguar; relationship,2022-02-28 22:18:02,2022-04-10 21:06:25,Add a new organization to ROR: Institute for Cosmic Ray Research,"Summary of request: Add a new organization to ROR

Name of organization: Institute for Cosmic Ray Research
Website: https://www.icrr.u-tokyo.ac.jp/
Link to publications: 
Organization type: Facility
Wikipedia page: https://en.wikipedia.org/wiki/Institute_for_Cosmic_Ray_Research
Wikidata ID: Q4966582
ISNI ID: https://isni.org/isni/0000000122020385
GRID ID:
Crossref Funder ID: 501100013260
Other names for the organization: 
Acronym/abbreviation: ICRR
Related organizations: https://ror.org/057zh3y96 (parent) https://ror.org/052rrw050 (parent) https://ror.org/01g5y5k24 (parent) https://ror.org/issue311 (child)
Labels: 東京大学宇宙線研究所*Japanese
City: Tokyo
Country: Japan
Geonames ID: 1850147
Year established: 1976
How will a ROR ID for this organization be used? 
Other information about this request:
","adambuttrick
02/28/2022, 22:20:38 | 02/28/2022, 22:20:38
comment_text: Creating per discussion on #311.

---
arthurpsmith
03/01/2022, 16:34:15 | 03/01/2022, 16:34:15
comment_text: Added ISNI id.

---
adambuttrick
04/10/2022, 21:06:25 | 04/10/2022, 21:06:25
comment_text: In scope per discussion on #311 during April curation team meeting. 

---
"
Ready for production release,1161843544,526,https://github.com/ror-community/ror-updates/issues/526,open,level 2; update record; jaguar,2022-03-07 19:40:16,2022-03-08 19:36:47,"Modify the information in an existing ROR record: 
Parks and Wildlife Commission of the Northern Territory https://ror.org/05fyd4h04
","Summary of request: Modify the information in an existing ROR record

Update record:
Name of organization: Parks and Wildlife Commission of the Northern Territory
ROR ID: https://ror.org/05fyd4h04
Which part of the record needs to be changed? Something else
Description of change: hello, the URL of this record is Australian, but the address details are in New Zealand. One of these must be wrong, please can you resolve? Thanks! Iain

Update: change.Geonames==2073124; add.Wikidata==Q21538549; add.ISNI==0000 0001 0845 6238;$
","adambuttrick
03/08/2022, 19:33:48 | 03/08/2022, 19:33:48
comment_text: Address details should be for Australia, not New Zealand. Updating to capital city of the Northern Territory and adding some external IDs from Wikidata.

---
"
Ready for production release,1162825602,528,https://github.com/ror-community/ror-updates/issues/528,open,level 2; update record; kitten,2022-03-08 15:54:04,2022-03-08 19:57:15,Modify the information in an existing ROR record: Kansas State University Salina https://ror.org/02mrpaq42 ,"Summary of request: Modify the information in an existing ROR record

Name of organization: Kansas State University Salina
ROR ID: https://ror.org/02mrpaq42 
Which part of the record needs to be changed? Name + URL
Description of change: 
The name can be made clearer: Kansas State University Salina Aerospace and Technology Campus, and the URL updated: https://www.salina.k-state.edu/

Update: change.name==Kansas State University Salina Aerospace and Technology Campus; replace.links==https://www.salina.k-state.edu/; replace.wikipedia_url==https://en.wikipedia.org/wiki/Kansas_State_University_Salina_Aerospace_and_Technology_Campus; replace.Wikidata==Q6365093;$

","mariagould
03/08/2022, 15:59:17 | 03/08/2022, 15:59:17
comment_text: Hi @icraig-afk thanks for submitting this. I'm assigning it to curation lead @adambuttrick so this can go through our standard review workflow. 

---
icraig-afk
03/08/2022, 16:07:10 | 03/08/2022, 16:47:36
comment_text: @mariagould is it acceptable/preferable for users to create issues directly rather than go via the web form? 
I saw the ""new issue"" button and that there were two templates and assumed it was ok. Speaking personally, creating it here is easier than the form, and I know I will then be following updates automatically rather than having to come into Git after doing the webform, find the issue, and then follow it. ps I should also say that the issue auto-assigned to you when it was created

---
adambuttrick
03/08/2022, 16:50:19 | 03/08/2022, 16:50:19
comment_text: @icraig-afk Adam Buttrick, here. I'm ROR's new Metadata Curation Lead. Yes, you may submit record requests using the new and update issue templates. It's not currently our preferred method for all requests, as we have issues with data completeness in requests that the form helps mitigate. But for those that are active within ROR community and know our ins and outs better than most, submitting via Github is fine as well. Please let me know if you have any questions about using the issue templates themselves.

---
adambuttrick
03/08/2022, 19:51:50 | 03/08/2022, 19:53:38
comment_text: Changes correspond to organization's website.

---
"
Ready for production release,1162907284,529,https://github.com/ror-community/ror-updates/issues/529,open,level 2; update record; kitten,2022-03-08 17:08:14,2022-03-08 20:03:18,"Modify the information in an existing ROR record: 
Universidad Pablo de Olavide https://ror.org/02z749649
","Summary of request: Modify the information in an existing ROR record

Update record:
Name of organization: Universidad Pablo de Olavide
ROR ID: https://ror.org/02z749649
Which part of the record needs to be changed? Primary name, Other names or name versions listed in the record
Description of change: The primary name must to be Universidad Pablo de Olavide. The secondary in English Pablo de Olavide University

Update: change.name==Universidad Pablo de Olavide; delete.labels==Universidad Pablo de Olavide; add.labels==Pablo de Olavide University*English; replace.Wikidata==Q477988;$
","adambuttrick
03/08/2022, 20:02:13 | 03/08/2022, 20:02:13
comment_text: Change corresponds to organization's website and branding.

---
"
