column_name,issue_id,issue_number,url,state,labels,created_at,updated_at,title,body,comments
Hold for later,877984770,157,https://github.com/ror-community/ror-updates/issues/157,open,level 2; new record; lion; hold for later; org-requested,2021-05-06 20:22:22,2022-03-16 16:56:41,Add Łukasiewicz Research Network – Institute of Organisation and Management in Industry,"Summary: Add a new organization to ROR
Name of organization: Łukasiewicz Research Network – Institute of Organisation and Management in Industry
Polish name: Sieć Badawcza Łukasiewicz – Instytut Organizacji i Zarządzania w Przemyśle ""ORGMASZ""
Website: http://www.orgmasz.pl
Information about this request: As the research institute we are obliged to participate in a global scientific network, therefore naturally we hope to become a member of ROR community. We are a new institute (established in May 2020), member of Łukasiewicz Research Network. Till today we do not have any published scientific papers. Our scope of interest revolve around subsequent topics: technology assessment, technology foresight, health technology, inteligent mobility, digital transformation and sustainable development etc.

","nlundvick
06/18/2021, 18:00:30 | 06/18/2021, 18:00:30
comment_text: This appears to be a type of consulting organization. Also, it is relatively new (2020) and is undergoing reorganization: ""The Łukasiewicz Research Network –  Institute of Organisation and Management in Industry is undergoing reorganization and soon will be replaced by a new institute focused on technology assessment. The Institute for Technology Assessment will be operating as a part of the Łukasiewicz Research Network. We work with public institutions, private companies, as well as non-governmental organizations and provide them with expert knowledge about the effects of introducing new technologies."" I found one example of affiliation use (DOI: 10.13140/RG.2.2.14874.36805). Recommend moving to Hold for later until reorganization is complete and there are more instance of affiliation use.

---
arthurpsmith
08/03/2021, 14:01:45 | 08/03/2021, 14:01:45
comment_text: I don't understand why this is claimed to be a ""new institute"" - yes it is new under the Lukasiewicz name, but under the name ""ORGMASZ"" which is also the website it uses it's been around since 1950.
Wikidata id: Q942790
ISNI: 0000 0001 1092 167X
Wikipedia page (Polish): https://pl.wikipedia.org/wiki/Instytut_Organizacji_i_Zarz%C4%85dzania_w_Przemy%C5%9Ble_%E2%80%9EOrgmasz%E2%80%9D

Maybe what they are referring to with the ""new"" statement is Nick's comment regarding a reorganization and name change in progress?

Anyway, I'm fine with the ""Hold"" for now if it's in the middle of a major change, but I think it clearly should have a ROR id one way or another and soon! Let's revisit before the end of 2021?

---
"
Hold for later,871180715,120,https://github.com/ror-community/ror-updates/issues/120,open,level 1; new record; lion; hold for later; org-requested,2021-04-29 15:55:33,2021-08-03 21:00:35,Add a new organization to ROR: Scientific Foundation SPIROSKI,"Summary of request: Add a new organization to ROR

Name of organization: Scientific Foundation SPIROSKI
Website: https://foundationspiroski.eu/
Link to publications: https://doi.org/10.3889/oamjms.2020.5492
Wikipedia page: 
Wikidata ID: No
ISNI ID: https://isni.org/isni/0000000485166789
GRID ID: 
Crossref Funder ID: 
Ringgold ID: 
Other names for the organization: Научна фондација СПИРОСКИ, Скопје, Република Македонија
Acronym/abbreviation: 
Related organizations: 
City: Rajko Zhinzifov No 48, 1000 Skopje, Republic of Macedonia
Country: Republic of Macedonia (North Macedonia)
Other information about this request: ","arthurpsmith
05/24/2021, 13:28:22 | 05/24/2021, 13:28:22
comment_text: I have not been able to find this used as an affiliation. Their main website does not seem to work correctly - the English pages are gibberish, and the Macedonian ones don't seem to interlink for the most part? The organization appears to be primarily the publisher of the Open Access Macedonian Journal of Medical Sciences - https://oamjms.eu/ - this does publish a substantive number of articles every year and has been around for a while. And the organization does have an ISNI entry. So I suppose on those grounds it qualifies for ROR, but I think it's a marginal case.

---
nlundvick
07/13/2021, 13:30:56 | 07/13/2021, 13:30:56
comment_text: I am also not finding affiliation use for this organization. I did find an instance of this organization funding research (https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6684436/). Other than affiliation use the organization seems to be in scope. One other note – I am not finding any information on who runs the organization on their website. Most of the links lead to empty web pages. I agree with Arthur that this is on the margins. Moving to Needs discussion.

---
"
Hold for later,868789682,68,https://github.com/ror-community/ror-updates/issues/68,open,level 1; new record; lion; hold for later; org-requested,2021-04-27 12:19:08,2021-08-03 21:01:07,Add a new organization to ROR: Pandian Educational Trust,"Summary of request: Add a new organization to ROR

Name of organization: Pandian Educational Trust
Website: https://sites.google.com/view/pandianeducationaltrust
Link to publications: 
Wikipedia page: 
Wikidata ID: nil
ISNI ID: https://isni.org/isni/0000000493432717
GRID ID: 
Crossref Funder ID: 
Ringgold ID: 
Other names for the organization: 
Acronym/abbreviation: 
Related organizations: 
City: Virudhunagar, Tamil Nadu
Country: India
Other information about this request: Pandian Educational Trust is a public trust that has emerged  from the foresight of Mrs.D.Maheswari to foster educational services for the society. It destinies to foster the academic activities for the needed people. It runs academic journals to for Tamil ""தமிழ்மொழி மற்றும் இலக்கிய பன்னாட்டு ஆய்விதழ்"" ( International Journal of Tamil Language and Literary Studies (ijtlls) ) CARE LISTED JOURNAL ijtlls.com/ and English ""Literary Druid""  literarydruid.com/ and கோயில் கலைகள்  தமிழ் ஆய்விதழ் (Tamil Journal of Temple Studies) tamiljournaloftemplestudies.wordpress.com/  to encourage research in the domain areas. It also provide paid plagiarism services to Tamil and other department academicians.","arthurpsmith
05/27/2021, 13:58:49 | 05/27/2021, 13:58:49
comment_text: They are a publisher, under their subsidiary ""Maheswari Publishers"", of several (3) language/literature journals in English and Tamil. I can't find either Pandian or Maheswari used as an affiliiation. The ""CARE"" mentioned as listing one of their journals is an Indian university approval organization that approves of journals meeting a certain quality standard. I'm not sure how to confirm they are actually on this list. As a publisher perhaps this should be added? However I'd suggest adding the Maheswari Publishers name as an alias since that seems to be their primary research-related activity.

---
carlyrobinson
08/02/2021, 18:32:16 | 08/02/2021, 18:32:16
comment_text: I agree with @arthurpsmith that if we add, we should add the publishing organization. It seems like this might be a one person organization. I wasn't able to find links the the 3 journals they publish. 

---
"
Hold for later,970532184,249,https://github.com/ror-community/ror-updates/issues/249,open,hold for later; merge records,2021-08-13 15:58:32,2021-08-13 18:58:46,Merge duplicate records for The Nature Conservancy,"Summary of request: Merge two or more ROR records

Description of change: 
There are two records in ROR for The Nature Conservancy. These are duplicates and should be merged so there is only one record. 

Primary record: https://ror.org/0563w1497 (US location)
Record to be merged: https://ror.org/00gcd8h55 (branch in Colombia)


",
Hold for later,982824707,272,https://github.com/ror-community/ror-updates/issues/272,open,jaguar; hold for later; merge records,2021-08-30 13:59:58,2021-08-30 16:22:51,Merge records: Black Country Partnership NHS Foundation Trust (https://ror.org/04kk6v249) and Dudley and Walsall Mental Health Partnership NHS Trust (https://ror.org/0013ks972),"Summary of request: Modify the information in an existing ROR record

Name of organization: Black Country Partnership NHS Foundation Trust
ROR ID: https://ror.org/04kk6v249
Which part of the record needs to be changed? Primary name, Organization website
Description of change: From the linked Url in the above record: 
""Black Country Partnership NHS Foundation Trust merged with Dudley and Walsall Mental Health Partnership NHS Trust on 1 April 2020.

We are now known as Black Country Healthcare NHS Foundation Trust and you can visit our new website at www.blackcountryhealthcare.nhs.uk.""
","mariagould
08/30/2021, 15:49:05 | 08/30/2021, 15:49:05
comment_text: Records to be merged:
1. Dudley and Walsall Mental Health Partnership NHS Trust: https://ror.org/0013ks972
2. Black Country Partnership NHS Foundation Trust: https://ror.org/04kk6v249

Records 1 and 2 should be redirected to a new record for Black Country Healthcare NHS Foundation Trust. This will be done when ROR has functionality in place to merge and redirect records. 


---
"
Hold for later,868235688,63,https://github.com/ror-community/ror-updates/issues/63,open,level 1; new record; lion; hold for later,2021-04-26 22:00:05,2021-09-07 15:44:52,Add a new organization to ROR: Research Centre for Open Scholarly Metadata,"Summary of request: Add a new organization to ROR

Name of organization to be added | Research Centre for Open Scholarly Metadata

Organization website | https://openscholarlymetadata.org/

Briefly explain why you are requesting a ROR ID for this organization and how the ROR ID will be used. | Scholarly infrastructures such as CDL, Crossref and DataCite all have RORs. Inspired by PIDapalooza 2021, following these examples, and having just requested a ROR for OpenCitations, I request a ROR for OpenCitations' host institution The Research Centre for Open Scholarly Metadata.

Provide DOI(s) or links for research associated with this organization, such as published articles that include the organization's name as an affiliation. If DOIs or links are not available, describe the research-related activities of this organization. | https://doi.org/10.1162/qss_a_00023

Other relevant metadata about the organization (e.g., name variants in other languages, related records in ROR, links to external records such as Wikidata) | https://github.com/openscholarlymetadata, https://workshop-oc.github.io/

","arthurpsmith
05/05/2021, 18:42:38 | 05/05/2021, 18:42:38
comment_text: While this has an independent URL, the example affiliation listings look like ""Research Centre for Open Scholarly Metadata, Department of Classical Philology and Italian Studies, University of Bologna"", which clearly suggests this is part of the University of Bologna. As does the ""About"" page on the website. I think this is not a top-level organization and so does not qualify for its own ROR id.

---
carlyrobinson
07/12/2021, 15:17:37 | 07/12/2021, 15:17:37
comment_text: May be associated with two separate organizations - OpenCitations (which we've already approved to add to ROR) and  University of Bologna within the Department of Classical Philology and Italian Studies. Used as an affiliation, but under this department at University of Bologna. Not sure if it should have separate ROR.

---
mariagould
07/15/2021, 17:56:41 | 07/15/2021, 17:57:08
comment_text: Some additional comments from the original request that may shed light on the need for a new ROR ID and the center's relationship to OpenCitations:

> The reason that we need two RORs, one for OpenCitations and one for the Research Centre for Open Scholarly Metadata is as follows:

> OpenCitations is distinct from and pre-existed the Research Centre, having grown to become a valuable independent infrastructure from a small beginning as a research project in my lab.

> The Research Centre was created specifically for two purposes: (a) to provide an institutional affiliation, a legal financial centre, and a formal administrative 'home' for OpenCitations, and (b) to permit academic activities affiliated with OpenCitations, such as being the academic home for graduate students of the University of Bologna working on projects involving open citations.  The Research Centre is formally a part of the University of Bologna in a way that OpenCitations is not.

> In the medium-term future, OpenCitations may 'spin out' to become a non-profit foundation /association/Stiftung under direct governance by the wider academic community and other stakeholders, that is administratively and financially independent from the University of Bologna.  In that case, OpenCitations will continue with its stated mission of providing open bibliographic metadata and citations, and the Research Centre will continue as an integral part of the University of Bologna in its academic roles with respect to OpenCitations, and will probably by then also have expanded its activities to include other types of metadata-oriented research work, but it will no longer be administratively and financially responsible for OpenCitations.

> For these reasons of distinctiveness, it would be sensible if OpenCitations and the Research Centre for Open Scholarly Metadata were issued separate RORs from the start, rather than trying to disentangle them at some point down the line.  That was the basis of my thinking when I wrote.

---
mariagould
09/07/2021, 15:44:39 | 09/07/2021, 15:44:39
comment_text: We believe this should be reviewed at a later point to determine if there is a use case for a separate ROR ID for this center. 

---
"
Hold for later,1033944718,329,https://github.com/ror-community/ror-updates/issues/329,open,hold for later; merge records,2021-10-22 21:00:21,2021-10-27 16:57:06,Merge two or more ROR records: https://ror.org/01brr3227 and https://ror.org/01e59yk92,"Summary of request: Merge two or more ROR records

Name(s) of organization(s) associated with record(s): Swedish e-Science Research Center/Centre
ROR ID(s) affected by this proposed change: https://ror.org/01brr3227 and https://ror.org/01e59yk92
Describe what change needs to be made to the ROR record(s). Provide a reason for the change (e.g., the organization no longer exists, or the organization has merged with another one): These records look like duplicates of one another.

",
Hold for later,1033944738,331,https://github.com/ror-community/ror-updates/issues/331,open,hold for later; merge records,2021-10-22 21:00:23,2021-10-27 16:58:29,Merge two or more ROR records: https://ror.org/03kcjz738 and https://ror.org/058mseb02,"Summary of request: Merge two or more ROR records

Name(s) of organization(s) associated with record(s): China National Center/Centre for Food Safety Risk Assessment
ROR ID(s) affected by this proposed change: https://ror.org/03kcjz738 and https://ror.org/058mseb02
Describe what change needs to be made to the ROR record(s). Provide a reason for the change (e.g., the organization no longer exists, or the organization has merged with another one): These two records look like duplicates of one another.

",
Hold for later,1033944729,330,https://github.com/ror-community/ror-updates/issues/330,open,hold for later; merge records,2021-10-22 21:00:22,2021-10-27 17:00:00,Merge two or more ROR records: https://ror.org/04mknbs38 and https://ror.org/012wsxz85,"Summary of request: Merge two or more ROR records

Name(s) of organization(s) associated with record(s): State Key Laboratory of Hydrology-Water Resources and Hydraulic Engineering
ROR ID(s) affected by this proposed change: https://ror.org/04mknbs38 and https://ror.org/012wsxz85
Describe what change needs to be made to the ROR record(s). Provide a reason for the change (e.g., the organization no longer exists, or the organization has merged with another one): These two records look like duplicates of one another.

",
Hold for later,996466594,280,https://github.com/ror-community/ror-updates/issues/280,open,level 1; new record; jaguar; hold for later; org-requested,2021-09-14 21:44:47,2022-03-16 16:57:14,"Add a new organization to ROR: 
 
Pandawa Institute","Summary of request: Add a new organization to ROR

Name of organization: Pandawa Institute
Website: https://pandawainstitute.com/
Link to publications: https://doi.org/10.47352/jmans
Organization type: Company (A private for-profit corporate entity involved in conducting or sponsoring research)
Wikipedia page: 
Wikidata ID: 
ISNI ID: 
GRID ID: 
Crossref Funder ID: 
Other names for the organization: Pandawa Institute
Acronym/abbreviation: Pandawa Institute
Related organizations: 
City: Metro
Country: Indonesia
Year established: 2020
How will a ROR ID for this organization be used? To identify affiliations for research publications, To be integrated in a scholarly publishing system
Other information about this request: ","nlundvick
10/05/2021, 00:05:46 | 10/05/2021, 00:05:46
comment_text: Relatively new (2020) scholarly publisher. Publishes two journals, one of which has no published volumes and the other only has two issues from 2021 and 2022. No publications listed under books or conferences. Recommend placing request on hold and revisiting at a later time

---
carlyrobinson
11/01/2021, 14:16:39 | 11/01/2021, 14:16:39
comment_text: Agree that it would be good to revisit after they've had a bit more time to become established. 

---
"
Hold for later,868233337,50,https://github.com/ror-community/ror-updates/issues/50,open,level 1; new record; jaguar; hold for later,2021-04-26 21:55:46,2022-03-16 16:57:49,Add a new organization to ROR: NESP - Threatened Species Recovery Hub  ,"Summary of request: Add a new organization to ROR

Name of organization: NESP - Threatened Species Recovery Hub  
Website: https://www.nespthreatenedspecies.edu.au
Link to publications: https://www.nespthreatenedspecies.edu.au/publications-and-tools
Wikipedia page: 
Wikidata ID: 
ISNI ID: 
GRID ID: 
Crossref Funder ID: 
Ringgold ID: 
Other names for the organization: 
Acronym/abbreviation: 
Related organizations: 
City: St Lucia
Country: Australia
Other information about this request: ","arthurpsmith
05/03/2021, 21:00:11 | 05/03/2021, 21:00:11
comment_text: Hmm, this is seems to be a new funding program, part of the Australian ""National Environmental Science Program"" (NESP), under the Australian government ""Department of Agriculture, Water and the Environment"", ROR https://ror.org/030c92375. Neither NESP nor this portion of it seem to have funder ID's. However NESP does have an ISNI id: https://isni.org/isni/0000000494148945 
I don't see any sign of this recovery hub being used as an affiliation. The publications they list are from researchers at other universities in Australia, generally.

If we add something for this to ROR I think we ought to just add NESP which seems to be the higher-level funding organization and is referenced in several places on this recovery hub website. But maybe the existing Australian AWE department is enough?

---
KellyStathis
07/07/2021, 22:22:33 | 07/07/2021, 22:22:33
comment_text: This one is tricky. I think it is used as an affiliation (for example, in https://www.publish.csiro.au/pc/Fulltext/PC19036?subscribe=false), but it is listed alongside Charles Darwin University in this publication, one of the Hub's partner universities (https://www.environment.gov.au/science/nesp/hub-threatened-species-recovery). It appears that all researchers affiliated with the Hub have another research organization as their primary appointment.

I am not sure if adding NESP addresses the issue; to me, it seems less accurate to say that these researchers are affiliated with NESP broadly, than to say they are affiliated with their specific research Hub. The six Hubs seem to function independently from each other (separate websites, etc), although each is accountable to NESP.

Another factor is that this project does not appear to be premised on long-term stability. According to this page, this Hub will not continue to exist past 2021 - it is part of Phase 1 of the NESP: http://www.environment.gov.au/science/nesp/phase-1. There are different Hubs for Phase 2: http://www.environment.gov.au/science/nesp/about.

---
"
Hold for later,996466647,285,https://github.com/ror-community/ror-updates/issues/285,open,level 1; new record; jaguar; hold for later; org-requested,2021-09-14 21:44:52,2021-11-02 21:58:50,"Add a new organization to ROR: 
 
The Latino Medical Student Association","Summary of request: Add a new organization to ROR

Name of organization: The Latino Medical Student Association
Website: https://national.lmsa.net
Link to publications: Residency Match in the Virtual World
Organization type: Nonprofit (A non-profit and non-governmental organization involved in conducting or funding research)
Wikipedia page: 
Wikidata ID: 
ISNI ID: 
GRID ID: 
Crossref Funder ID: 
Other names for the organization: National Network of Latin American Medical Students (NNLAMS; predecessor)
Acronym/abbreviation: LMSA
Related organizations: 
City: Chicago, IL
Country: USA
Year established: 1998
How will a ROR ID for this organization be used? To identify affiliations for research publications
Other information about this request: At least two manuscripts with survey data of LMSA members are currently in preparation. Research articles will focus on needs, challenges, and assets of underrepresented minority (URM) trainees in medicine in the United States, as well as the impact of the organization on URM trainee advancement.","arthurpsmith
10/12/2021, 14:18:59 | 10/12/2021, 14:18:59
comment_text: The article referenced in the ""Link to Publications"" is here:  doi:10.1001/jamaneurol.2021.0428 - this is a ""Viewpoint"" article, not a regular research article. Also it doesn't refer to LMSA as an affiliation but (as far as I can see) only in this sentence: ""... long-established organizations (eg, American Academy of Neurology, Student National Medical Association, Latino Medical Student Association) have sponsored virtual specialty panels to increase information access for their members.""

The request mentions articles surveying LMSA members, but that still doesn't seem to really fall into the scope of ROR. While this seems to be a worthwhile organization in what it does, I don't think it needs or qualifies for a ROR id.

---
nlundvick
11/01/2021, 20:14:35 | 11/01/2021, 20:14:35
comment_text: I agree with Arthur. However, ROR has a similar organization with an ID, the American Medical Student Association https://ror.org/03x6bc282. Moving to needs discussion

---
arthurpsmith
11/02/2021, 19:44:24 | 11/02/2021, 19:44:24
comment_text: Per curation meeting, moving to Hold for Later

---
"
Hold for later,940270936,213,https://github.com/ror-community/ror-updates/issues/213,open,level 1; new record; jaguar; hold for later; org-requested,2021-07-08 22:39:24,2022-03-16 16:58:26,"Add a new organization to ROR: 
 
Disabled Women in Africa","Summary of request: Add a new organization to ROR

Name of organization: Disabled Women in Africa
Website: www.diwaafrica.org
Link to publications: https://www.makingitwork-crpd.org/sites/default/files/2019-07/DIWA%20Access%20Audit%20report%20Final%202016.pdf
Organization type: 
Wikipedia page: N/A
Wikidata ID: N/A
ISNI ID: N/A
GRID ID: N/A
Crossref Funder ID: N/A
Other names for the organization: not applicable
Acronym/abbreviation: DIWA
Related organizations: N/A
City: Lilongwe
Country: Malawi
Other information about this request: None","arthurpsmith
08/25/2021, 20:16:17 | 08/25/2021, 20:16:17
comment_text: This seems almost certainly out of scope - they are an advocacy organization, not a research organization. However, the linked (1) publication lists them as a funder, so to the extent that is a research publication perhaps they qualify as funding research? They are not listed in any of our standard reference databases that I can find (no ISNI, Crossref funder entry, no Wikipedia entries). If there's a feeling we shouldn't deny this outright perhaps we could query them for more details on why they are asking for a ROR id?

---
carlyrobinson
10/12/2021, 12:31:52 | 10/12/2021, 12:31:52
comment_text: Seems more like an advocacy organization than a research organization, but they did commission a report that they listed as a publication and were acknowledged in the report. The organization is small - looks to have two staff members. Would be helpful to understand how they'd plan to use a ROR ID.

---
arthurpsmith
11/02/2021, 19:45:30 | 11/02/2021, 19:45:30
comment_text: From curation meeting, this is being held for later/more info.

---
"
